Unnamed: 0,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
FAOXC183806x_pos,944.0,0.0108147960566127,0.5358715182555599,0.0302028599273353,FAOXC183806x,Beta oxidation of long chain fatty acid,"5.00 * Nicotinamide adenine dinucleotide [x] + 5.00 * Coenzyme A [x] + 2.00 * O2 [x] + 5.00 * Water [x] + 1.00 * gamma-linolenoyl-CoA(4-) [x] --> 5.00 * proton [x] + 5.00 * Nicotinamide adenine dinucleotide - reduced [x] + 5.00 * Acetyl-CoA [x] + 1.00 * Octanoyl-CoA (n-C8:0CoA) [x] + 2.00 * Hydrogen peroxide [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
FAOXC18480x_pos,949.0,0.0092786541936468,0.5555687165143499,0.0271545029805116,FAOXC18480x,Beta oxidation of long chain fatty acid,"5.00 * Nicotinamide adenine dinucleotide [x] + 5.00 * Coenzyme A [x] + 1.00 * O2 [x] + 5.00 * Water [x] + 1.00 * stearidonyl coenzyme A [x] --> 5.00 * proton [x] + 5.00 * Nicotinamide adenine dinucleotide - reduced [x] + 5.00 * Acetyl-CoA [x] + 1.00 * Octanoyl-CoA (n-C8:0CoA) [x] + 1.00 * Hydrogen peroxide [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
FAOXC2051843x_pos,945.0,0.0104906117620625,0.5500872936067466,0.0295883244993867,FAOXC2051843x,Beta oxidation of long chain fatty acid,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * Coenzyme A [x] + 1.00 * Water [x] + 1.00 * timnodonyl coenzyme A [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * Acetyl-CoA [x] + 1.00 * stearidonyl coenzyme A [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
FAOXC2251836x_pos,921.0,0.0211726681684105,0.5161493142687493,0.0476786307651837,FAOXC2251836x,Beta oxidation of long chain fatty acid,"2.00 * Nicotinamide adenine dinucleotide [x] + 2.00 * Coenzyme A [x] + 2.00 * Water [x] + 1.00 * docosa-4,7,10,13,16-pentaenoyl coenzyme A [x] --> 2.00 * proton [x] + 2.00 * Nicotinamide adenine dinucleotide - reduced [x] + 2.00 * Acetyl-CoA [x] + 1.00 * gamma-linolenoyl-CoA(4-) [x]
ACAA1B; ACOX1; EHHADH; HSD17B4",ACAA1B; ACOX1; EHHADH; HSD17B4,Fatty acid oxidation,4.2.1.74,4.0
FBA_neg,1009.0,0.0012060524129858,0.6865049695703733,0.0059844741980731,FBA,fructose-bisphosphate aldolase,"1.00 * D-Fructose 1,6-bisphosphate [c] --> 1.00 * Dihydroxyacetone phosphate [c] + 1.00 * Glyceraldehyde 3-phosphate [c]
ALDOART2; ALDOB; ALDOC",ALDOART2; ALDOB; ALDOC,Glycolysis/gluconeogenesis,4.1.2.13,0.0
FBA_pos,1163.0,1.1192979638087377e-06,1.015724078606475,1.372347503469062e-05,FBA,fructose-bisphosphate aldolase,"1.00 * D-Fructose 1,6-bisphosphate [c] --> 1.00 * Dihydroxyacetone phosphate [c] + 1.00 * Glyceraldehyde 3-phosphate [c]
ALDOART2; ALDOB; ALDOC",ALDOART2; ALDOB; ALDOC,Glycolysis/gluconeogenesis,4.1.2.13,0.0
FBP26_pos,1049.0,0.0002509064840704,0.892292862341897,0.0016429597929861,FBP26,"Fructose-2,6-bisphosphate 2-phosphatase","1.00 * Water [c] + 1.00 * beta-D-fructofuranose 2,6-bisphosphate(4-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * D-Fructose 6-phosphate [c]
FBP1; FBP2; PFKFB1; PFKFB2; PFKFB3; PFKFB4",FBP1; FBP2; PFKFB1; PFKFB2; PFKFB3; PFKFB4,Fructose and mannose metabolism,3.1.3.46,0.0
FBP_pos,988.0,0.002570609038548,0.4968796156756292,0.0107823684639996,FBP,fructose-bisphosphatase,"1.00 * Water [c] + 1.00 * D-Fructose 1,6-bisphosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * D-Fructose 6-phosphate [c]
FBP1; FBP2",FBP1; FBP2,Glycolysis/gluconeogenesis,3.1.3.11,0.0
FKYNH_pos,1183.0,3.747464553513667e-07,1.2065819900576022,5.070327299629775e-06,FKYNH,N-Formyl-L-kynurenine amidohydrolase,"1.00 * Water [c] + 1.00 * N-formyl-L-kynurenine [c] --> 1.00 * proton [c] + 1.00 * Formate [c] + 1.00 * L-kynurenine [c]
AFMID",AFMID,Tryptophan metabolism,3.5.1.9,4.0
FPGS2_pos,926.0,0.0183797721846568,0.5838915745856667,0.0439326302950741,FPGS2,folylpolyglutamate synthetase,"1.00 * ATP [c] + 1.00 * L-glutamate(1-) [c] + 1.00 * pentaglutamyl folate (THF) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * hexaglutamyl folate  (THF) [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS3_pos,926.0,0.0183797721846568,0.5817949243264675,0.0439326302950741,FPGS3,folylpolyglutamate synthetase,"1.00 * ATP [c] + 1.00 * L-glutamate(1-) [c] + 1.00 * hexaglutamyl folate  (THF) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * heptaglutamyl folate (THF) [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS4_pos,923.0,0.0200139850565769,0.5867318792197079,0.0466612173901998,FPGS4,folylpolyglutamate synthetase (DHF),"1.00 * ATP [c] + 4.00 * L-glutamate(1-) [c] + 1.00 * 7,8-Dihydrofolate [c] --> 3.00 * Water [c] + 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * pentaglutamyl folate (DHF) [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS5_pos,926.0,0.0183797721846568,0.5838915745856682,0.0439326302950741,FPGS5,folylpolyglutamate  synthetase (DHF),"1.00 * ATP [c] + 1.00 * L-glutamate(1-) [c] + 1.00 * pentaglutamyl folate (DHF) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * hexaglutamyl folate (DHF) [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS6_pos,926.0,0.0183797721846568,0.5817949243264677,0.0439326302950741,FPGS6,folylpolyglutamate synthetase (DHF),"1.00 * ATP [c] + 1.00 * L-glutamate(1-) [c] + 1.00 * hexaglutamyl folate (DHF) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * heptaglutamyl folate (DHF) [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS7_pos,923.0,0.0200139850565769,0.5867318792196787,0.0466612173901998,FPGS7,folylpolyglutamate synthetase (10fthf),"1.00 * 10-Formyltetrahydrofolate [c] + 1.00 * ATP [c] + 4.00 * L-glutamate(1-) [c] --> 1.00 * 10-formyltetrahydrofolate-[Glu](5) [c] + 3.00 * Water [c] + 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS8_pos,926.0,0.0183797721846568,0.5838915745856679,0.0439326302950741,FPGS8,folylpolyglutamate synthetase (10fthf),"1.00 * 10-formyltetrahydrofolate-[Glu](5) [c] + 1.00 * ATP [c] + 1.00 * L-glutamate(1-) [c] --> 1.00 * 10-formyltetrahydrofolate-[Glu](6) [c] + 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS9_pos,926.0,0.0183797721846568,0.5817949243264675,0.0439326302950741,FPGS9,folylpolyglutamate synthetase (10fthf),"1.00 * 10-formyltetrahydrofolate-[Glu](6) [c] + 1.00 * ATP [c] + 1.00 * L-glutamate(1-) [c] --> 1.00 * 10-formyltetrahydrofolate-[Glu](7) [c] + 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FPGS_pos,923.0,0.0200139850565769,0.5867318792196204,0.0466612173901998,FPGS,folylpolyglutamate synthetase,"1.00 * ATP [c] + 4.00 * L-glutamate(1-) [c] + 1.00 * 5,6,7,8-Tetrahydrofolate [c] --> 3.00 * Water [c] + 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * pentaglutamyl folate (THF) [c]
FPGS",FPGS,Folate metabolism,6.3.2.17,4.0
FTCD_pos,952.0,0.0084533625529715,0.4740250970862208,0.0254340351213945,FTCD,formimidoyltransferase cyclodeaminase,"2.00 * proton [c] + 1.00 * 5-Formiminotetrahydrofolate [c] --> 1.00 * Ammonium [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c]
FTCD",FTCD,Folate metabolism,4.3.1.4,4.0
FUCASE2e_pos,944.0,0.0108147960566127,0.5081922534127474,0.0302028599273353,FUCASE2e,"alpha-fucosidase, extracellular","1.00 * Water [e] + 1.00 * keratan sulfate I [e] --> 1.00 * L-fucose [e] + 1.00 * keratan sulfate I, degradation product 1 [e]
FUCA2",FUCA2,Keratan sulfate degradation,3.2.1.51,4.0
FUCASEe_pos,927.0,0.0178616167012448,0.3815441940012253,0.043135870340959,FUCASEe,"alpha-fucosidase, extracellular","1.00 * Water [e] + 1.00 * PA6 [e] --> 1.00 * L-fucose [e] + 1.00 * de-Fuc form of PA6 [e]
FUCA2",FUCA2,N-glycan degradation,3.2.1.51,0.0
FUT11g_pos,972.0,0.0044362866241845,0.6435558879206194,0.0156793580795271,FUT11g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * galactosylgloboside [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * fucosyl galactosylgloboside [g]
FUT1",FUT1,Sphingolipid metabolism,2.4.1.69,4.0
FUT12g_pos,940.0,0.0122023451146799,0.5752307716322412,0.0328563351151353,FUT12g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * Lc4Cer [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * Type IH glycolipid [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT14g_pos,940.0,0.0122023451146799,0.5726011343272038,0.0328563351151353,FUT14g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * Lactoneotetraosylceramide [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * Type IIH glycolipid [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT15g_pos,965.0,0.0055855595246369,0.6193498527059174,0.0184818387308873,FUT15g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * (Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1 [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * Type IIIH glycolipid [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT16g_pos,961.0,0.0063569247164193,0.5874716073196222,0.0202251718703994,FUT16g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * i-antigen [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * VI2Fuc-nLc6 [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT17g_pos,967.0,0.0052324712054158,0.6056704225603166,0.0177724528728651,FUT17g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * (Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1 [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * (Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1 [g] + 1.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT18g_pos,973.0,0.0042908859923486,0.6168759812021152,0.0152894983424199,FUT18g,Galactoside 2-alpha-L-fucosyltransferase 1,"1.00 * I-antigen [g] + 2.00 * GDP-L-fucose(2-) [g] --> 2.00 * proton [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 [g] + 2.00 * GDP [g]
FUT1",FUT1,Blood group synthesis,2.4.1.69,4.0
FUT31g_pos,945.0,0.0104906117620625,0.5836587828417525,0.0295883244993867,FUT31g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Lc4Cer [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Lea glycolipid [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT32g_pos,943.0,0.0111478552466085,0.5490525793424407,0.0308822526649371,FUT32g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)1 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT33g_pos,949.0,0.0092786541936468,0.5895137305380679,0.0271545029805116,FUT33g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Type IA glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT34g_pos,940.0,0.0122023451146799,0.5752307716322335,0.0328563351151353,FUT34g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Type IH glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Leb glycolipid [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT35g_pos,948.0,0.0095693149897869,0.5954996564208929,0.0278678580473517,FUT35g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1","1.00 * Type IB glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 [g]
No genes",,Blood group synthesis,2.4.1.65,4.0
FUT910g_pos,953.0,0.0081932264626802,0.5800197717917915,0.0247196375501456,FUT910g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT911g_pos,953.0,0.0081932264626802,0.5800197717917922,0.0247196375501456,FUT911g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT91g_pos,944.0,0.0108147960566127,0.5804697477273434,0.0302028599273353,FUT91g,"Alpha-(1,3)-fucosyltransferase","1.00 * Lactoneotetraosylceramide [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Lacto-N-fucopentaosyl III ceramide [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT92g_pos,944.0,0.0108147960566127,0.5482944390160066,0.0302028599273353,FUT92g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * Sialyl-3-paragloboside [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * IV3-a-NeuAc,III3-a-Fuc-nLc4Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT93g_pos,940.0,0.0122023451146799,0.5726011343272035,0.0328563351151353,FUT93g,"Alpha-(1,3)-fucosyltransferase","1.00 * Type IIH glycolipid [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * Ley glycolipid [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT94g_pos,942.0,0.0114899938677117,0.5659206545858536,0.0314698700442147,FUT94g,"Alpha-(1,3)-fucosyltransferase","1.00 * VI2Fuc-nLc6 [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT95g_pos,942.0,0.0114899938677117,0.5659206545858536,0.0314698700442147,FUT95g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1 [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT96g_pos,950.0,0.0089958973318718,0.5760294901229065,0.0264811662449472,FUT96g,"Alpha-(1,3)-fucosyltransferase","1.00 * i-antigen [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * V3Fuc-nLc6Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT97g_pos,950.0,0.0089958973318718,0.5760294901229126,0.0264811662449472,FUT97g,"Alpha-(1,3)-fucosyltransferase","1.00 * GDP-L-fucose(2-) [g] + 1.00 * V3Fuc-nLc6Cer [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * V3Fuc,III3Fuc-nLc6Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT98g_pos,956.0,0.0074552626542082,0.5768991472684135,0.0229271253860003,FUT98g,"Alpha-(1,3)-fucosyltransferase","1.00 * i-antigen [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * III3Fuc-nLc6Cer [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
FUT99g_pos,953.0,0.0081932264626802,0.5800197717917848,0.0247196375501456,FUT99g,"Alpha-(1,3)-fucosyltransferase","1.00 * nLc8Cer [g] + 1.00 * GDP-L-fucose(2-) [g] --> 1.00 * proton [g] + 1.00 * GDP [g] + 1.00 * (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1 [g]
FUT9",FUT9,Blood group synthesis,2.4.1.152,4.0
G12MT1_L_pos,922.0,0.020586219182244,0.3942076505133075,0.0469239422239153,G12MT1_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G12MT1_U_pos,922.0,0.020586219182244,0.3942076505133074,0.0469239422239153,G12MT1_U,"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G12MT2_L_pos,922.0,0.020586219182244,0.3942076505133162,0.0469239422239153,G12MT2_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G12MT2_U_pos,922.0,0.020586219182244,0.3942076505133162,0.0469239422239153,G12MT2_U,"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * (alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [c]
No genes",,N-glycan synthesis,2.4.1.131,0.0
G13MT_L_pos,922.0,0.020586219182244,0.394207650513316,0.0469239422239153,G13MT_L,"Glycolipid 1,3-alpha-D-mannosyltransferase (liver)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human liver homolog [c]
ALG2",ALG2,N-glycan synthesis,2.4.1.132,0.0
G13MT_U_pos,922.0,0.020586219182244,0.394207650513316,0.0469239422239153,G13MT_U,"Glycolipid 1,3-alpha-D-mannosyltransferase (uterus)","1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * GDP [c] + 0.10 * alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human uterine homolog [c]
ALG2",ALG2,N-glycan synthesis,2.4.1.132,0.0
G14T10g_pos,935.0,0.0141571120951536,0.4356011381874316,0.0358870161139755,G14T10g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 14 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 15 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T11g_pos,935.0,0.0141571120951536,0.4356011381874314,0.0358870161139755,G14T11g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 17 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 18 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T12g_pos,935.0,0.0141571120951536,0.4356011381874314,0.0358870161139755,G14T12g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 20 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 21 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T13g_pos,935.0,0.0141571120951536,0.4356011381874314,0.0358870161139755,G14T13g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 23 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 24 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T14g_pos,935.0,0.0141571120951536,0.4356011381874401,0.0358870161139755,G14T14g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 26 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 27 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T15g_pos,935.0,0.0141571120951536,0.4356011381874401,0.0358870161139755,G14T15g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 29 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 30 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T16g_pos,935.0,0.0141571120951536,0.4356011381874409,0.0358870161139755,G14T16g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 32 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 33 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T17g_pos,935.0,0.0141571120951536,0.4356011381874407,0.0358870161139755,G14T17g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 35 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 36 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
