,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
DHORD9_pos,942.0,0.011489993867711754,0.600744657747514,0.03146987004421471,DHORD9,dihydoorotic acid dehydrogenase (quinone10),"1.00 * ubiquinone-10 [m] + 1.00 * (S)-dihydroorotate [c] --> 1.00 * Ubiquinol-10 [m] + 1.00 * Orotate [c]
DHODH",DHODH,Pyrimidine synthesis,1.3.3.1,4.0
DHORTS_neg,942.0,0.011489993867711754,0.6007446577475152,0.03146987004421471,DHORTS,dihydroorotase,"1.00 * Water [c] + 1.00 * (S)-dihydroorotate [c] --> 1.00 * proton [c] + 1.00 * N-Carbamoyl-L-aspartate [c]
CAD",CAD,Pyrimidine synthesis,3.5.2.3,4.0
DHPM1_pos,883.0,0.05714533217074958,0.35030236753758054,0.1020619693183516,DHPM1,"dihydropyrimidinase (5,6-dihydrouracil)","1.00 * Water [c] + 1.00 * 5,6-dihydrouracil [c] --> 1.00 * proton [c] + 1.00 * N-carbamoyl-beta-alaninate [c]
DPYS; DPYSL2; DPYSL3",DPYS; DPYSL2; DPYSL3,Pyrimidine catabolism,3.5.2.2,4.0
DHPR_pos,894.0,0.04351146681200461,0.34101039468862726,0.08297269787465716,DHPR,"6,7-dihydropteridine reductase","1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 6,7-dihydrobiopterin [c] --> 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * 5,6,7,8-tetrahydrobiopterin [c]
QDPR",QDPR,Tetrahydrobiopterin metabolism,1.6.99.7,4.0
DLNLCGCPT1_pos,782.0,0.4054765303627865,0.191999992223183,0.4722489976690091,DLNLCGCPT1,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * dihomo-gamma-linolenyl coenzyme A [c] --> 1.00 * Coenzyme A [c] + 1.00 * dihomo-gamma-linolenyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
DMATTx_pos,858.0,0.1015745813021,0.38113227980687925,0.1584224078303636,DMATTx,dimethylallyltranstransferase,"1.00 * Dimethylallyl diphosphate [x] + 1.00 * Isopentenyl diphosphate [x] --> 1.00 * Geranyl diphosphate [x] + 1.00 * Diphosphate [x]
FDPS",FDPS,Cholesterol metabolism,2.5.1.1,4.0
DMGDHm_pos,763.0,0.5283456234915809,0.06754474271521667,0.592643091231974,DMGDHm,"dimethylglycine dehydrogenase, mitochondrial","1.00 * Water [m] + 1.00 * Flavin adenine dinucleotide oxidized [m] + 1.00 * N,N-dimethylglycine [m] --> 1.00 * Flavin adenine dinucleotide reduced [m] + 1.00 * formaldehyde [m] + 1.00 * Sarcosine [m]
DMGDH",DMGDH,"Glycine, serine, alanine and threonine metabolism",1.5.99.2,4.0
DOLASNT_Ler_pos,922.0,0.020586219182244098,0.39420765051330764,0.046923942223915306,DOLASNT_Ler,Dolichyl-diphosphooligosaccharide:protein-L-asparagine oligopolysaccharidotransferase (liver),"1.00 * protein-linked asparagine residue (N-glycosylation site) [r] + 0.10 * (alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r] --> 1.00 * proton [r] + 0.10 * Dolichol diphosphate, human liver homolog [r] + 1.00 * (alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [r]
DAD1; DDOST; RPN1; RPN2",DAD1; DDOST; RPN1; RPN2,N-glycan synthesis,2.4.1.119,0.0
DOLASNT_Uer_pos,922.0,0.020586219182244098,0.3942076505133072,0.046923942223915306,DOLASNT_Uer,Dolichyl-diphosphooligosaccharide:protein-L-asparagine oligopolysaccharidotransferase (uterus),"1.00 * protein-linked asparagine residue (N-glycosylation site) [r] + 0.10 * (alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r] --> 1.00 * proton [r] + 1.00 * (alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) [r] + 0.10 * Dolichol diphosphate, human uterine homolog [r]
DAD1; DDOST; RPN1; RPN2",DAD1; DDOST; RPN1; RPN2,N-glycan synthesis,2.4.1.119,0.0
DOLDPP_Ler_pos,922.0,0.020586219182244098,0.39420765051330753,0.046923942223915306,DOLDPP_Ler,"Dolichyl-diphosphate phosphohydrolase, human (liver)","1.00 * Water [r] + 0.10 * Dolichol diphosphate, human liver homolog [r] --> 0.10 * dolichyl phosphate(2-) [r] + 1.00 * proton [r] + 1.00 * hydrogenphosphate [r]
DOLPP1",DOLPP1,N-glycan synthesis,3.6.1.43,0.0
DOLDPP_Uer_pos,922.0,0.020586219182244098,0.39420765051330753,0.046923942223915306,DOLDPP_Uer,"Dolichyl-diphosphate phosphohydrolase, human (uterus)","1.00 * Water [r] + 0.10 * Dolichol diphosphate, human uterine homolog [r] --> 1.00 * proton [r] + 0.10 * dolichyl phosphate(2-) [r] + 1.00 * hydrogenphosphate [r]
DOLPP1",DOLPP1,N-glycan synthesis,3.6.1.43,0.0
DOLGPP_Ler_pos,1112.0,1.498174810229689e-05,0.741801143483773,0.00014547655846732568,DOLGPP_Ler,Dolichyl-beta-D-glucosyl-phosphate dolichylphosphohydrolase (liver),"1.00 * Water [r] + 0.10 * Dolichyl beta-D-glucosyl phosphate, human liver homolog [r] --> 0.10 * dolichyl phosphate(2-) [r] + 1.00 * proton [r] + 1.00 * D-glucose [r]
No genes",,N-glycan synthesis,3.1.4.48,0.0
DOLGPP_Uer_pos,1112.0,1.498174810229689e-05,0.741801143483773,0.00014547655846732568,DOLGPP_Uer,Dolichyl-beta-D-glucosyl-phosphate dolichylphosphohydrolase (uterus),"1.00 * Water [r] + 0.10 * Dolichyl beta-D-glucosyl phosphate, human uterine homolog [r] --> 1.00 * proton [r] + 0.10 * dolichyl phosphate(2-) [r] + 1.00 * D-glucose [r]
No genes",,N-glycan synthesis,3.1.4.48,0.0
DOLK_L_pos,869.0,0.07945848495353133,0.3006773206029575,0.13365796632466595,DOLK_L,"Dolichol kinase, human (liver)","1.00 * CTP [c] + 0.10 * Dolichol, human liver homolog [c] --> 1.00 * proton [c] + 1.00 * CDP [c] + 0.10 * dolichyl phosphate(2-) [c]
No genes",,N-glycan synthesis,2.7.1.108,0.0
DOLK_U_pos,869.0,0.07945848495353133,0.300677320602958,0.13365796632466595,DOLK_U,"Dolichol kinase, human (uterus)","1.00 * CTP [c] + 0.10 * Dolichol, human uterine homolog [c] --> 1.00 * proton [c] + 1.00 * CDP [c] + 0.10 * dolichyl phosphate(2-) [c]
No genes",,N-glycan synthesis,2.7.1.108,0.0
DOLPH_Ler_pos,922.0,0.020586219182244098,0.3942076505133074,0.046923942223915306,DOLPH_Ler,"Dolichol-phosphate phosphohydrolase, human (liver)","0.10 * Dolichyl phosphate D-mannose, human liver homolog [r] + 0.10 * (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r] --> 0.10 * dolichyl phosphate(2-) [r] + 1.00 * proton [r] + 0.10 * (alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r]
No genes",,N-glycan synthesis,3.1.3.51,0.0
DOLPH_Uer_pos,922.0,0.020586219182244098,0.3942076505133074,0.046923942223915306,DOLPH_Uer,"Dolichol-phosphate phosphohydrolase, human (uterus)","0.10 * Dolichyl phosphate D-mannose, human uterine homolog [r] + 0.10 * (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r] --> 1.00 * proton [r] + 0.10 * dolichyl phosphate(2-) [r] + 0.10 * (alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r]
No genes",,N-glycan synthesis,3.1.3.51,0.0
DOLPMT1_Ler_pos,922.0,0.020586219182244098,0.3942076505133075,0.046923942223915306,DOLPMT1_Ler,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),"0.10 * Dolichyl phosphate D-mannose, human liver homolog [r] + 0.10 * (alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r] --> 0.10 * dolichyl phosphate(2-) [r] + 1.00 * proton [r] + 0.10 * (alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r]
ALG3",ALG3,N-glycan synthesis,2.4.1.130,0.0
DOLPMT1_Uer_pos,922.0,0.020586219182244098,0.3942076505133075,0.046923942223915306,DOLPMT1_Uer,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),"0.10 * Dolichyl phosphate D-mannose, human uterine homolog [r] + 0.10 * (alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r] --> 1.00 * proton [r] + 0.10 * dolichyl phosphate(2-) [r] + 0.10 * (alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r]
ALG3",ALG3,N-glycan synthesis,2.4.1.130,0.0
DOLPMT2_Ler_pos,922.0,0.020586219182244098,0.3942076505133074,0.046923942223915306,DOLPMT2_Ler,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),"0.10 * Dolichyl phosphate D-mannose, human liver homolog [r] + 0.10 * (alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r] --> 0.10 * dolichyl phosphate(2-) [r] + 1.00 * proton [r] + 0.10 * (alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r]
No genes",,N-glycan synthesis,2.4.1.130,0.0
DOLPMT2_Uer_pos,922.0,0.020586219182244098,0.3942076505133074,0.046923942223915306,DOLPMT2_Uer,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),"0.10 * Dolichyl phosphate D-mannose, human uterine homolog [r] + 0.10 * (alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r] --> 1.00 * proton [r] + 0.10 * dolichyl phosphate(2-) [r] + 0.10 * (alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r]
No genes",,N-glycan synthesis,2.4.1.130,0.0
DOLPMT3_Ler_pos,922.0,0.020586219182244098,0.3936963035355088,0.046923942223915306,DOLPMT3_Ler,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),"1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * dolichyl phosphate(2-) [c] --> 1.00 * GDP [c] + 0.10 * Dolichyl phosphate D-mannose, human liver homolog [c]
ALG12",ALG12,N-glycan synthesis,2.4.1.130,0.0
DOLPMT3_Uer_pos,922.0,0.020586219182244098,0.39369630353550894,0.046923942223915306,DOLPMT3_Uer,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),"1.00 * GDP-alpha-D-mannose(2-) [c] + 0.10 * dolichyl phosphate(2-) [c] --> 1.00 * GDP [c] + 0.10 * Dolichyl phosphate D-mannose, human uterine homolog [c]
ALG12",ALG12,N-glycan synthesis,2.4.1.130,0.0
DOLPMT4_Ler_pos,1112.0,1.498174810229689e-05,0.7418011434837719,0.00014547655846732568,DOLPMT4_Ler,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (liver),"0.10 * dolichyl phosphate(2-) [r] --> 0.10 * dolichyl phosphate(2-) [c]
No genes",,N-glycan synthesis,2.4.1.130,0.0
DOLPMT4_Uer_pos,1112.0,1.498174810229689e-05,0.7418011434837721,0.00014547655846732568,DOLPMT4_Uer,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (uterus),"0.10 * dolichyl phosphate(2-) [r] --> 0.10 * dolichyl phosphate(2-) [c]
No genes",,N-glycan synthesis,2.4.1.130,0.0
DOLPMT_L_pos,922.0,0.020586219182244098,0.3942076505133073,0.046923942223915306,DOLPMT_L,Dolichyl-phosphate D-mannosyltransferase (liver),"0.10 * Dolichyl phosphate D-mannose, human liver homolog [r] + 0.10 * (alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r] --> 0.10 * dolichyl phosphate(2-) [r] + 1.00 * proton [r] + 0.10 * (alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog [r]
DPM2; DPM3; GM20716",DPM2; DPM3; GM20716,N-glycan synthesis,2.4.1.83,0.0
DOLPMT_U_pos,922.0,0.020586219182244098,0.39420765051330753,0.046923942223915306,DOLPMT_U,Dolichyl-phosphate D-mannosyltransferase (uterus),"0.10 * Dolichyl phosphate D-mannose, human uterine homolog [r] + 0.10 * (alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r] --> 1.00 * proton [r] + 0.10 * dolichyl phosphate(2-) [r] + 0.10 * (alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog [r]
DPM2; DPM3; GM20716",DPM2; DPM3; GM20716,N-glycan synthesis,2.4.1.83,0.0
DOPABMO_pos,949.0,0.009278654193646898,0.5694586263971199,0.027154502980511634,DOPABMO,dopamine beta-monooxygenase,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * dopaminium(1+) [c] + 1.00 * L-ascorbate [c] --> 1.00 * Water [c] + 1.00 * Norepinephrine [c] + 1.00 * dehydroascorbide(1-) [c]
DBH; MOXD1",DBH; MOXD1,Tyrosine metabolism,1.14.17.1,4.0
DOPACHRMISO_pos,893.0,0.04462527596311322,0.4363738684466569,0.08440699809520837,DOPACHRMISO,L-dopachrome isomerase 1,"1.00 * O2 [c] + 2.00 * 2-Carboxy-2,3-dihydro-5,6-dihydroxyindole [c] --> 2.00 * Water [c] + 2.00 * L-dopachromate [c]
TYR",TYR,Tyrosine metabolism,1.14.18.1,4.0
DOPASULT_pos,885.0,0.05443084351394384,0.4095729802418436,0.09842433933691837,DOPASULT,Dopamine Sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * dopaminium(1+) [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * dopamine 3-O-sulfate [c]
SULT1A1",SULT1A1,Tyrosine metabolism,2.8.2.1,4.0
DPGM_pos,1115.0,1.296184844204588e-05,0.9549531434299439,0.00012932164819659514,DPGM,Diphosphoglyceromutase,"1.00 * 3-Phospho-D-glyceroyl phosphate [c] --> 1.00 * proton [c] + 1.00 * 2,3-bisphosphonato-D-glycerate(5-) [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.1,0.0
DPGase_pos,1115.0,1.296184844204588e-05,0.954953143429943,0.00012932164819659514,DPGase,Diphosphoglycerate phosphatase,"1.00 * Water [c] + 1.00 * 2,3-bisphosphonato-D-glycerate(5-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 3-Phospho-D-glycerate [c]
BPGM; PGAM1; PGAM2",BPGM; PGAM1; PGAM2,Glycolysis/gluconeogenesis,5.4.2.4,0.0
DPMVDx_pos,990.0,0.002396614151681033,0.6630640462138763,0.010223155013861325,DPMVDx,diphosphomevalonate decarboxylase,"1.00 * ATP [x] + 1.00 * (R)-5-Diphosphomevalonate [x] --> 1.00 * ADP [x] + 1.00 * carbon dioxide [x] + 1.00 * Isopentenyl diphosphate [x] + 1.00 * hydrogenphosphate [x]
MVD",MVD,Cholesterol metabolism,4.1.1.33,4.0
DURAD2_neg,995.0,0.0020077462695558233,0.68394560498427,0.008793982487632242,DURAD2,dihydrothymin dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,6-dihydrothymine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * Thymine [c]
DPYD",DPYD,Pyrimidine catabolism,1.3.1.2,4.0
DURAD2_pos,610.0,0.32696713073243056,-0.26773409440964535,0.4009626945649153,DURAD2,dihydrothymin dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,6-dihydrothymine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * Thymine [c]
DPYD",DPYD,Pyrimidine catabolism,1.3.1.2,4.0
DURAD_neg,665.0,0.6910761779176675,-0.11696140014153343,0.7447531040059296,DURAD,dihydrouracil dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,6-dihydrouracil [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * uracil [c]
DPYD",DPYD,Pyrimidine catabolism,1.3.1.2,4.0
DUTPDPm_pos,956.0,0.007455262654208231,0.5827513410438784,0.022927125386000374,DUTPDPm,dUTP diphosphatase,"1.00 * Water [m] + 1.00 * dUTP [m] --> 1.00 * proton [m] + 1.00 * Diphosphate [m] + 1.00 * dUMP [m]
DUT; ITPA",DUT; ITPA,Nucleotide interconversion,3.6.1.23,4.0
DUTPDPn_pos,961.0,0.006356924716419367,0.3802306736933876,0.020225171870399496,DUTPDPn,"dUTP diphosphatase, nuclear","1.00 * Water [n] + 1.00 * dUTP [n] --> 1.00 * Diphosphate [n] + 1.00 * proton [n] + 1.00 * dUMP [n]
DUT",DUT,Nucleotide interconversion,3.6.1.23,4.0
EBP1r_pos,937.0,0.013344284149729447,0.6875086707677099,0.03517744934186444,EBP1r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase","1.00 * zymosterol [r] --> 1.00 * 5alpha-cholesta-7,24-dien-3beta-ol [r]
EBP",EBP,Cholesterol metabolism,5.3.3.5,4.0
EBP2r_pos,768.0,0.4942786602304573,-0.10024235357573028,0.5590361794056833,EBP2r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase","1.00 * 5alpha-cholest-8-en-3beta-ol [r] --> 1.00 * 5alpha-cholest-7-en-3beta-ol [r]
EBP",EBP,Cholesterol metabolism,5.3.3.5,4.0
EICOSTETCPT1_pos,760.0,0.5493450454074637,0.14676185041108372,0.6123093760426019,EICOSTETCPT1,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * eicosatetranoyl coenzyme A [c] --> 1.00 * Coenzyme A [c] + 1.00 * Eicosatetranoyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
ELAIDCPT1_pos,809.0,0.26356498946165796,0.16954838215856816,0.334836159823471,ELAIDCPT1,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * trans-Octadec-2-enoyl-CoA [c] --> 1.00 * Coenzyme A [c] + 1.00 * Elaidic carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
ENGASE2ly_pos,921.0,0.02117266816841059,0.39517941291205005,0.047678630765183735,ENGASE2ly,"endo-beta-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * n2m2nmasn (w/o peptide linkage) [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * reducing GlcNAc removed form of n2m2nmasn (w/o peptide) [l]
No genes",,N-glycan degradation,3.2.1.96,0.0
ENGASE3ly_pos,914.0,0.02570029287543257,0.40916692947307276,0.054600589707721664,ENGASE3ly,"endo-beta-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 2 [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * keratan sulfate I, degradation product 3 [l]
No genes",,Keratan sulfate degradation,3.2.1.96,0.0
ENGASEly_pos,928.0,0.01735630453250809,0.37965604566142996,0.04216485134570274,ENGASEly,"endo-beta-N-acetylglucosaminidase, lysosomal","1.00 * Water [l] + 1.00 * de-Fuc form of PA6 (w/o peptide linkage) [l] --> 1.00 * N-acetyl-D-glucosamine [l] + 1.00 * de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage) [l]
No genes",,N-glycan degradation,3.2.1.96,0.0
ENO_neg,1036.0,0.0004257757540256569,0.9139698027498581,0.0025979874440314357,ENO,enolase,"1.00 * D-Glycerate 2-phosphate [c] --> 1.00 * Water [c] + 1.00 * Phosphoenolpyruvate [c]
ENO1; ENO2; ENO3",ENO1; ENO2; ENO3,Glycolysis/gluconeogenesis,4.2.1.11,0.0
ENO_pos,1028.0,0.0005843166833342251,0.6614487873079024,0.0033233329204431345,ENO,enolase,"1.00 * D-Glycerate 2-phosphate [c] --> 1.00 * Water [c] + 1.00 * Phosphoenolpyruvate [c]
ENO1; ENO2; ENO3",ENO1; ENO2; ENO3,Glycolysis/gluconeogenesis,4.2.1.11,0.0
ESTSULT_pos,965.0,0.005585559524636962,0.6106796237191824,0.018481838730887365,ESTSULT,Estrogen sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * estrone [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * estrone 3-sulfate(1-) [c]
SULT1A1; SULT1E1",SULT1A1; SULT1E1,Steroid metabolism,2.8.2.4,4.0
ETFQO_pos,846.0,0.13101762269216735,0.1208002287639087,0.18992905152912903,ETFQO,Electron transfer flavoprotein-ubiquinone oxidoreductase,"1.00 * ubiquinone-10 [m] + 1.00 * Electron transfer flavoprotein reduced [m] --> 1.00 * Ubiquinol-10 [m] + 1.00 * Electron transfer flavoprotein oxidized [m]
ETFDH",ETFDH,Fatty acid oxidation,1.5.5.1,4.0
ETHAK_pos,1028.0,0.0005843166833342251,0.6138379441169787,0.0033233329204431345,ETHAK,Ethanolamine kinase,"1.00 * ATP [c] + 1.00 * etha[c] [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * O-phosphonatoethanaminium(1-) [c]
CHKA; CHKB; ETNK1; ETNK2",CHKA; CHKB; ETNK1; ETNK2,Glycerophospholipid metabolism,2.7.1.82,4.0
F1PGT_pos,915.0,0.025006132129066348,0.3626385592794287,0.05423666560353422,F1PGT,fucose-1-phosphate guanylyltransferase,"1.00 * proton [c] + 1.00 * GTP [c] + 1.00 * L-Fucose 1-phosphate [c] --> 1.00 * Diphosphate [c] + 1.00 * GDP-L-fucose(2-) [c]
FPGT; TNNI3K",FPGT; TNNI3K,Fructose and mannose metabolism,2.7.7.30,0.0
F6Tg_pos,928.0,0.01735630453250809,0.38055001991131765,0.04216485134570274,F6Tg,glycoprotein 6-alpha-L-fucosyltransferase,"1.00 * GDP-L-fucose(2-) [g] + 1.00 * ((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein) [g] --> 1.00 * proton [g] + 1.00 * N4-{N-Acetyl-beta-D-glucosaminyl-(1,2)-alpha-D-mannosyl-(1,3)-[N-acetyl-beta-D-glucosaminyl-(1,2)-alpha-D-mannosyl-(1,6)]-beta-D-mannosyl-(1,4)-N-acetyl-beta-D-glucosaminyl-(1,4)-[alpha-L-fucosyl-(1,6)]-N-acetyl-beta-D-glucosaminyl}asparagine [g] + 1.00 * GDP [g]
FUT8",FUT8,N-glycan synthesis,2.4.1.68,0.0
FACOAL140i_pos,873.0,0.07245865317108414,0.45648919701858126,0.12392496688642629,FACOAL140i,fatty-acid--CoA ligase (tetradecanoate),"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * tetradecanoate (n-C14:0) [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * Tetradecanoyl-CoA (n-C14:0CoA) [c]
ACSL3",ACSL3,Fatty acid oxidation,6.2.1.3,4.0
FACOAL150_pos,822.0,0.2091999867610156,0.2141066331091186,0.2777009777540599,FACOAL150,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * pentadecanoate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * pentadecanoyl Coenzyme A [c]
ACSL1; ACSL3; ACSL4",ACSL1; ACSL3; ACSL4,Fatty acid oxidation,6.2.1.3,4.0
FACOAL160i_pos,949.0,0.009278654193646898,0.5640500426718545,0.027154502980511634,FACOAL160i,C160 fatty acid activation,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * Hexadecanoate (n-C16:0) [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * Palmitoyl-CoA (n-C16:0CoA) [c]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5,Fatty acid oxidation,6.2.1.3,4.0
FACOAL170_pos,818.0,0.22498476041996796,0.18794065530965268,0.2930586823489118,FACOAL170,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * margarate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * heptadecanoyl coa [c]
ACSL1; ACSL3; ACSL4",ACSL1; ACSL3; ACSL4,Fatty acid oxidation,6.2.1.3,4.0
FACOAL180i_pos,1164.0,1.0607992296738712e-06,1.0862191095988194,1.3104580275838844e-05,FACOAL180i,C180 fatty acid activation,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * octadecanoate (n-C18:0) [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * Stearoyl-CoA (n-C18:0CoA) [c]
ACSL1; ACSL3; ACSL5",ACSL1; ACSL3; ACSL5,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1812_neg,989.0,0.00248221707855473,0.761622803898123,0.01050601593805386,FACOAL1812,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * trans-vaccenate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * vaccenyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1812_pos,976.0,0.0038802387023104076,0.6390618876504407,0.014134537301894378,FACOAL1812,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * trans-vaccenate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * vaccenyl coenzyme A [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
FACOAL1813_neg,924.0,0.019455683939780307,0.6511564257968286,0.04580075451961971,FACOAL1813,fatty-acid--CoA ligase,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * elaidate [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * trans-Octadec-2-enoyl-CoA [c]
ACSL1",ACSL1,Fatty acid oxidation,6.2.1.3,4.0
